ins,strt,to,t,mk,dc,out,ru,pre,lb,ub,opt,dev
J120_32_9,vslw,600000.0,581828.0,157,128105,SAT,71.42687064706233,85,,,,
J120_33_1,vslw,600000.0,589238.0,124,135555,SAT,72.58064516129032,75,,,,
J120_33_10,vslw,600000.0,319942.0,127,82919,SAT,74.81554963109926,71,,,,
J120_33_2,vslw,600000.0,538434.0,137,135312,SAT,77.61126542213034,87,,,,
J120_33_3,vslw,600000.0,522501.0,129,129839,SAT,78.46899224806202,79,,,,
J120_33_4,vslw,600000.0,111931.0,138,27609,SAT,76.71077504725898,78,,,,
J120_33_5,vslw,600000.0,131976.0,170,29644,SAT,78.44147968465737,82,,,,
J120_33_6,vslw,600000.0,463912.0,131,111738,SAT,74.83691880638446,55,,,,
J120_33_7,vslw,600000.0,554442.0,146,133325,SAT,73.67404285212504,58,,,,
J120_33_8,vslw,600000.0,578314.0,138,157261,SAT,77.45238950772547,94,,,,
J120_33_9,vslw,600000.0,210667.0,136,54886,SAT,74.95014955134596,65,,,,
J120_34_1,vslw,600000.0,448301.0,82,198604,SAT,76.97274031563846,37,,,,
J120_34_10,vslw,600000.0,303697.0,105,97991,SAT,76.77248677248677,62,,,,
J120_34_2,vslw,600000.0,295870.0,119,62290,SAT,71.45224286897857,67,,,,
J120_34_3,vslw,600000.0,306616.0,114,93729,SAT,71.8004948268106,62,,,,
J120_34_4,vslw,600000.0,329099.0,96,119472,SAT,72.9229797979798,48,,,,
J120_34_5,vslw,600000.0,88989.0,116,20728,SAT,72.72783251231527,53,,,,
J120_34_7,vslw,600000.0,290940.0,114,84192,SAT,71.6882786676837,54,,,,
J120_34_8,vslw,600000.0,448568.0,99,156481,SAT,77.7087646652864,59,,,,
J120_34_9,vslw,600000.0,555389.0,109,183006,SAT,77.61605849486101,68,,,,
J120_35_2,vslw,600000.0,383265.0,118,120615,SAT,69.43267419962336,39,,,,
J120_35_3,vslw,600000.0,131604.0,82,56790,SAT,76.22908951602605,47,,,,
J120_35_4,vslw,600000.0,521275.0,103,147486,SAT,75.96924480354467,45,,,,
J120_35_5,vslw,600000.0,489846.0,99,161973,SAT,74.45231536140628,46,,,,
J120_35_9,vslw,600000.0,382336.0,95,171422,SAT,71.64086687306501,40,,,,
J120_36_1,vslw,600000.0,490141.0,284,41990,SAT,72.57433489827856,99,,,,
J120_36_10,vslw,600000.0,188302.0,285,15515,SAT,74.11947590495225,89,,,,
J120_36_2,vslw,600000.0,476465.0,284,42178,SAT,76.83005930318755,88,,,,
J120_36_3,vslw,600000.0,150789.0,296,17254,SAT,75.12612612612612,94,,,,
J120_36_4,vslw,600000.0,160385.0,302,18945,SAT,74.73151959906926,84,,,,
J120_36_5,vslw,600000.0,207358.0,294,25799,SAT,73.96328394371447,73,,,,
J120_36_6,vslw,600000.0,473311.0,292,45978,SAT,74.70776255707763,88,,,,
J120_36_7,vslw,600000.0,482732.0,264,47497,SAT,76.36363636363637,85,,,,
J120_36_8,vslw,600000.0,425049.0,229,51815,SAT,74.9972007613929,82,,,,
J120_36_9,vslw,600000.0,276929.0,280,28774,SAT,71.40900195694717,54,,,,
J120_37_1,vslw,600000.0,592618.0,178,125335,SAT,77.26279650436953,70,,,,
J120_37_10,vslw,600000.0,239284.0,163,44841,SAT,78.72699386503066,75,,,,
J120_37_2,vslw,600000.0,308951.0,173,57416,SAT,75.94250345286204,53,,,,
J120_37_3,vslw,600000.0,319192.0,175,50037,SAT,77.3483709273183,72,,,,
J120_37_4,vslw,600000.0,518832.0,209,51785,SAT,74.31056981296216,87,,,,
J120_37_5,vslw,600000.0,235076.0,257,23931,SAT,77.21197766875318,92,,,,
J120_37_6,vslw,600000.0,540201.0,210,60992,SAT,77.17656974294142,98,,,,
J120_37_7,vslw,600000.0,35557.0,202,5084,SAT,79.50883323626479,75,,,,
J120_37_8,vslw,600000.0,517596.0,227,40876,SAT,73.00188797986155,64,,,,
J120_37_9,vslw,600000.0,509339.0,175,104967,SAT,76.46666666666667,66,,,,
J120_38_1,vslw,600000.0,339624.0,125,86266,SAT,80.03926380368098,64,,,,
J120_38_10,vslw,600000.0,535681.0,167,83122,SAT,75.87922746057181,89,,,,
J120_38_2,vslw,600000.0,518066.0,158,95178,SAT,77.82448516909125,94,,,,
J120_38_3,vslw,600000.0,240890.0,182,29809,SAT,74.40180786954981,84,,,,
J120_38_4,vslw,600000.0,524044.0,169,65252,SAT,77.51914375217542,97,,,,
J120_38_5,vslw,600000.0,526898.0,136,91389,SAT,79.8292220113852,89,,,,
J120_38_6,vslw,600000.0,538914.0,149,113931,SAT,81.23979684382368,96,,,,
J120_38_7,vslw,600000.0,456537.0,119,127028,SAT,77.13252898924932,63,,,,
J120_38_8,vslw,600000.0,570943.0,153,72275,SAT,78.52136023491522,84,,,,
J120_38_9,vslw,600000.0,321545.0,157,48211,SAT,78.5424166897443,60,,,,
J120_39_1,vslw,600000.0,243724.0,107,63472,SAT,79.99150382327952,54,,,,
J120_39_10,vslw,600000.0,571194.0,128,139474,SAT,78.94819630872483,60,,,,
J120_39_2,vslw,600000.0,505670.0,129,114512,SAT,77.74016288882348,71,,,,
J120_39_3,vslw,600000.0,461761.0,127,100552,SAT,80.26082677165356,61,,,,
J120_39_4,vslw,600000.0,461565.0,115,124000,SAT,79.87037537132055,48,,,,
J120_39_5,vslw,600000.0,279416.0,111,87356,SAT,79.53746429356185,56,,,,
J120_39_6,vslw,600000.0,406803.0,98,122683,SAT,78.97750937109538,53,,,,
J120_39_7,vslw,600000.0,231959.0,121,55103,SAT,78.1061773357613,73,,,,
J120_39_8,vslw,600000.0,330636.0,114,76218,SAT,80.79922027290448,73,,,,
J120_39_9,vslw,600000.0,596545.0,110,143907,SAT,79.03656126482214,66,,,,
J120_3_1,vslw,600000.0,457561.0,80,496314,SAT,66.828125,35,80.0,80.0,80.0,0.0
J120_40_1,vslw,600000.0,254336.0,88,86886,SAT,75.31751336898395,41,,,,
J120_40_2,vslw,600000.0,349534.0,95,95266,SAT,76.01769911504425,48,,,,
J120_40_3,vslw,600000.0,230871.0,92,60714,SAT,78.3596837944664,47,,,,
J120_40_8,vslw,600000.0,500606.0,99,128554,SAT,80.79204745871412,48,,,,
J120_40_9,vslw,600000.0,323162.0,121,73153,SAT,74.37108346199255,59,,,,
J120_41_1,vslw,600000.0,238098.0,129,154108,SAT,64.40568475452196,43,,,,
J120_41_10,vslw,600000.0,415556.0,141,256245,SAT,57.07048776957592,28,,,,
J120_41_2,vslw,600000.0,498954.0,150,316256,SAT,60.22222222222222,29,,,,
J120_41_3,vslw,600000.0,487011.0,158,251472,SAT,59.02235389173175,53,,,,
J120_41_4,vslw,600000.0,562324.0,115,459463,SAT,64.47463768115942,20,,,,
J120_41_5,vslw,600000.0,296011.0,139,203888,SAT,56.83453237410072,25,,,,
J120_41_6,vslw,600000.0,250153.0,114,161221,SAT,63.92767633369137,22,,,,
J120_41_7,vslw,600000.0,247002.0,121,221641,SAT,60.51610726935402,26,,,,
J120_41_8,vslw,600000.0,463451.0,142,275206,SAT,55.619131455399064,32,,,,
J120_41_9,vslw,600000.0,380032.0,128,250914,SAT,60.921223958333336,38,,,,
J120_42_1,vslw,600000.0,501484.0,121,324254,SAT,55.301863006023254,18,,,,
J120_42_10,vslw,600000.0,585610.0,121,300935,SAT,57.093663911845724,33,,,,
J120_42_3,vslw,600000.0,480406.0,106,338407,SAT,57.30732331307963,17,,,,
J120_42_5,vslw,600000.0,476822.0,131,302306,SAT,59.944482997918115,39,,,,
J120_42_6,vslw,600000.0,447028.0,120,255450,SAT,56.1969696969697,23,,,,
J120_42_8,vslw,600000.0,564321.0,117,402078,SAT,61.344944363812296,27,,,,
J120_43_4,vslw,600000.0,328170.0,103,304701,SAT,55.35348010392451,23,,,,
J120_43_6,vslw,600000.0,543437.0,97,371891,SAT,59.137769447047795,16,,,,
J120_46_1,vslw,600000.0,479372.0,241,119336,SAT,62.3980540849907,67,,,,
J120_46_10,vslw,600000.0,194334.0,234,53664,SAT,62.34737484737485,59,,,,
J120_46_2,vslw,600000.0,227333.0,254,47011,SAT,66.72870436649964,89,,,,
J120_46_3,vslw,600000.0,168909.0,211,44948,SAT,67.5101557210562,66,,,,
J120_46_4,vslw,600000.0,279351.0,219,77211,SAT,63.850837138508375,75,,,,
J120_46_5,vslw,600000.0,185409.0,197,51535,SAT,69.36810782426046,94,,,,
J120_46_6,vslw,600000.0,409912.0,226,89754,SAT,61.10076075143611,55,,,,
J120_46_7,vslw,600000.0,402663.0,215,99963,SAT,64.21141649048626,58,,,,
J120_46_8,vslw,600000.0,449796.0,225,105147,SAT,65.27777777777779,71,,,,
J120_46_9,vslw,600000.0,514660.0,218,139856,SAT,64.90034799114206,63,,,,
J120_47_1,vslw,600000.0,549806.0,176,165992,SAT,70.43783422459893,82,,,,
J120_47_10,vslw,600000.0,345049.0,163,94070,SAT,64.42484662576688,80,,,,
J120_47_2,vslw,600000.0,423932.0,158,170569,SAT,68.79259980525804,75,,,,
J120_47_3,vslw,600000.0,148514.0,148,43430,SAT,71.58783783783784,78,,,,
J120_47_4,vslw,600000.0,586876.0,162,233833,SAT,65.11934156378601,65,,,,
J120_47_5,vslw,600000.0,590646.0,155,196088,SAT,70.88055797733217,58,,,,
J120_47_6,vslw,600000.0,504930.0,171,175095,SAT,67.30911786508524,67,,,,
J120_47_7,vslw,600000.0,454843.0,136,153122,SAT,73.0846042120552,59,,,,
J120_47_8,vslw,600000.0,574255.0,173,198922,SAT,68.27143875207855,65,,,,
J120_47_9,vslw,600000.0,31258.0,173,10111,SAT,65.95138174043868,69,,,,
J120_48_1,vslw,600000.0,330163.0,108,169550,SAT,74.45900957136912,42,,,,
J120_48_10,vslw,600000.0,498570.0,127,183719,SAT,69.94430574227002,46,,,,
J120_48_2,vslw,600000.0,156915.0,133,62043,SAT,67.14460570029726,50,,,,
J120_48_3,vslw,600000.0,485775.0,130,165760,SAT,73.33051563820796,67,,,,
J120_48_4,vslw,600000.0,405853.0,149,136068,SAT,64.51155853840417,52,,,,
J120_48_5,vslw,600000.0,115633.0,125,50206,SAT,69.21348314606742,58,,,,
J120_48_6,vslw,600000.0,418142.0,119,202146,SAT,69.27908005307386,52,,,,
J120_48_7,vslw,600000.0,577470.0,119,249855,SAT,67.16624794247595,50,,,,
J120_48_8,vslw,600000.0,238887.0,123,110813,SAT,67.4422951126063,43,,,,
J120_48_9,vslw,600000.0,328479.0,130,153865,SAT,67.41176470588235,39,,,,
J120_49_10,vslw,600000.0,364846.0,103,160548,SAT,70.11529126213593,36,,,,
J120_49_2,vslw,600000.0,267104.0,120,93099,SAT,71.00358422939068,48,,,,
J120_49_3,vslw,600000.0,471813.0,103,232457,SAT,73.741039833046,59,,,,
J120_49_4,vslw,600000.0,494539.0,102,286543,SAT,70.02063983488132,53,,,,
J120_49_5,vslw,600000.0,511439.0,92,301744,SAT,66.91511387163561,33,,,,
J120_49_7,vslw,600000.0,233519.0,104,123338,SAT,73.24862637362637,43,,,,
J120_49_8,vslw,600000.0,254942.0,122,105451,SAT,69.61109173351936,34,,,,
J120_49_9,vslw,600000.0,345982.0,99,129043,SAT,72.08045365940102,32,,,,
J120_50_2,vslw,600000.0,539869.0,121,239978,SAT,68.13590449954087,50,,,,
J120_50_4,vslw,600000.0,345988.0,104,176878,SAT,66.66666666666666,38,,,,
J120_51_1,vslw,600000.0,422148.0,263,43159,SAT,71.92746417081017,87,,,,
J120_51_10,vslw,600000.0,24879.0,295,2153,SAT,67.92372881355932,77,,,,
J120_51_2,vslw,600000.0,489449.0,281,50061,SAT,69.95596839375114,76,,,,
J120_51_3,vslw,600000.0,168572.0,281,20149,SAT,67.93135116519343,76,,,,
J120_51_4,vslw,600000.0,84978.0,278,8391,SAT,67.66651195172894,93,,,,
J120_51_5,vslw,600000.0,56928.0,292,5382,SAT,71.21041994161239,85,,,,
J120_51_6,vslw,600000.0,205992.0,282,25653,SAT,69.56901254773595,90,,,,
J120_51_7,vslw,600000.0,552299.0,281,85216,SAT,64.2038072643055,62,,,,
J120_51_8,vslw,600000.0,158683.0,275,16592,SAT,70.40469208211144,93,,,,
J120_51_9,vslw,600000.0,293278.0,280,33117,SAT,69.14399092970521,78,,,,
J120_52_1,vslw,600000.0,341705.0,227,38622,SAT,72.06926089084679,75,,,,
J120_52_10,vslw,600000.0,413874.0,183,86857,SAT,74.21016267822374,72,,,,
J120_52_2,vslw,600000.0,202200.0,227,31682,SAT,71.8351495478785,83,,,,
J120_52_3,vslw,600000.0,336691.0,172,96151,SAT,71.25100240577386,73,,,,
J120_52_4,vslw,600000.0,109187.0,213,11091,SAT,72.36522583778533,86,,,,
J120_52_5,vslw,600000.0,519682.0,216,78477,SAT,72.68518518518519,103,,,,
J120_52_6,vslw,600000.0,16255.0,237,1629,SAT,72.28542434438924,86,,,,
J120_52_7,vslw,600000.0,590331.0,191,93422,SAT,75.20788420080073,89,,,,
J120_52_8,vslw,600000.0,177117.0,198,38863,SAT,69.57671957671958,66,,,,
J120_52_9,vslw,600000.0,383338.0,189,100068,SAT,69.81721981721982,60,,,,
J120_53_1,vslw,600000.0,207712.0,171,42528,SAT,73.05263157894737,76,,,,
J120_53_10,vslw,600000.0,505796.0,161,133160,SAT,73.18840579710145,72,,,,
J120_53_2,vslw,600000.0,479686.0,133,119471,SAT,74.9537778873413,66,,,,
J120_53_3,vslw,600000.0,253445.0,132,62883,SAT,74.34667778704475,70,,,,
J120_53_4,vslw,600000.0,448863.0,170,73240,SAT,71.62990196078431,58,,,,
J120_53_5,vslw,600000.0,573605.0,136,145712,SAT,73.86590229312063,87,,,,
J120_53_6,vslw,600000.0,501406.0,129,137199,SAT,74.27636725695184,63,,,,
J120_53_7,vslw,600000.0,178028.0,137,58735,SAT,71.75835262002255,58,,,,
J120_53_8,vslw,600000.0,589665.0,166,136642,SAT,71.67469879518073,55,,,,
J120_53_9,vslw,600000.0,338179.0,201,50932,SAT,73.85362344901995,85,,,,
J120_54_1,vslw,600000.0,330256.0,116,110790,SAT,76.98345948976731,46,,,,
J120_54_10,vslw,600000.0,467247.0,116,141243,SAT,70.86614173228347,38,,,,
J120_54_3,vslw,600000.0,594379.0,125,194116,SAT,72.64788732394366,61,,,,
J120_54_4,vslw,600000.0,333778.0,135,92718,SAT,71.26050420168067,61,,,,
J120_54_5,vslw,600000.0,484434.0,126,133547,SAT,75.45433632390154,66,,,,
J120_54_6,vslw,600000.0,536087.0,123,187682,SAT,72.42446305060065,54,,,,
J120_54_7,vslw,600000.0,418574.0,126,108998,SAT,77.77093596059113,66,,,,
J120_54_8,vslw,600000.0,349865.0,117,98374,SAT,72.59615384615384,42,,,,
J120_54_9,vslw,600000.0,183628.0,127,49861,SAT,74.83708932935107,61,,,,
J120_55_1,vslw,600000.0,417678.0,111,120454,SAT,76.07257607257607,40,,,,
J120_55_4,vslw,600000.0,222156.0,91,80126,SAT,76.11433510309915,37,,,,
J120_55_6,vslw,600000.0,462006.0,111,163487,SAT,73.97251265864404,58,,,,
J120_55_8,vslw,600000.0,364290.0,110,114812,SAT,74.00826446280992,67,,,,
J120_55_9,vslw,600000.0,553467.0,96,274305,SAT,73.77804487179486,37,,,,
J120_56_1,vslw,600000.0,492780.0,309,54571,SAT,71.20679142629332,77,,,,
J120_56_10,vslw,600000.0,319140.0,333,30609,SAT,73.15777315777315,90,,,,
J120_56_2,vslw,600000.0,130419.0,264,20750,SAT,73.73391448733915,82,,,,
J120_56_3,vslw,600000.0,370904.0,317,49774,SAT,71.14015322217216,73,,,,
J120_56_4,vslw,600000.0,411938.0,284,58165,SAT,72.27867203219316,59,,,,
J120_56_5,vslw,600000.0,100619.0,366,4390,SAT,71.4522271899321,90,,,,
J120_56_6,vslw,600000.0,285695.0,280,35926,SAT,73.63013698630137,74,,,,
J120_56_7,vslw,600000.0,27088.0,349,1153,SAT,73.72713246638747,77,,,,
J120_56_8,vslw,600000.0,129375.0,372,8139,SAT,70.73672715053763,75,,,,
J120_56_9,vslw,600000.0,181694.0,367,8074,SAT,72.39699446783916,101,,,,
J120_57_1,vslw,600000.0,360641.0,230,47301,SAT,76.8944099378882,72,,,,
J120_57_10,vslw,600000.0,545783.0,205,66624,SAT,78.14823585129055,74,,,,
J120_57_2,vslw,600000.0,301393.0,197,34345,SAT,76.4965041662676,59,,,,
J120_57_3,vslw,600000.0,190014.0,228,16035,SAT,77.86607608129233,95,,,,
J120_57_4,vslw,600000.0,417978.0,253,25005,SAT,75.19437084654476,95,,,,
J120_57_5,vslw,600000.0,554321.0,221,85855,SAT,75.3919283331048,74,,,,
J120_57_6,vslw,600000.0,414563.0,239,60876,SAT,76.50322034695125,80,,,,
J120_57_7,vslw,600000.0,329960.0,210,43885,SAT,77.88095238095238,96,,,,
J120_57_8,vslw,600000.0,582249.0,205,85980,SAT,76.6571018651363,87,,,,
J120_57_9,vslw,600000.0,267243.0,211,30161,SAT,74.83799206886546,57,,,,
J120_58_1,vslw,600000.0,251922.0,171,34914,SAT,78.06504565507335,79,,,,
J120_58_10,vslw,600000.0,473218.0,160,102474,SAT,80.05530973451327,71,,,,
J120_58_2,vslw,600000.0,551779.0,153,120812,SAT,78.67118070249683,78,,,,
J120_58_3,vslw,600000.0,353956.0,143,76908,SAT,78.99669774669775,64,,,,
J120_58_4,vslw,600000.0,432703.0,178,78361,SAT,79.25707090275087,82,,,,
J120_58_5,vslw,600000.0,294982.0,147,51763,SAT,77.03967493037483,83,,,,
J120_58_6,vslw,600000.0,532858.0,173,85265,SAT,74.63583815028902,69,,,,
J120_58_7,vslw,600000.0,535733.0,181,80674,SAT,72.49756256093598,66,,,,
J120_58_8,vslw,600000.0,531893.0,162,132314,SAT,78.8731086976701,86,,,,
J120_58_9,vslw,600000.0,581724.0,155,130851,SAT,80.71206690561529,65,,,,
J120_59_1,vslw,600000.0,559087.0,125,127545,SAT,70.73149171270718,44,,,,
J120_59_10,vslw,600000.0,446322.0,156,81401,SAT,79.04380341880342,61,,,,
J120_59_2,vslw,600000.0,538497.0,120,143835,SAT,76.2121212121212,56,,,,
J120_59_3,vslw,600000.0,391852.0,118,79942,SAT,75.35853976531942,54,,,,
J120_59_4,vslw,600000.0,455919.0,123,134883,SAT,76.66124661246613,48,,,,
J120_59_5,vslw,600000.0,403377.0,118,106707,SAT,78.25523429710867,61,,,,
J120_59_6,vslw,600000.0,595773.0,133,150241,SAT,78.89886005335921,75,,,,
J120_59_7,vslw,600000.0,444587.0,133,96640,SAT,77.3303120815738,43,,,,
J120_59_8,vslw,600000.0,548104.0,127,122998,SAT,78.52449972415869,60,,,,
J120_59_9,vslw,600000.0,553415.0,133,136815,SAT,76.31849407691892,48,,,,
J120_60_10,vslw,600000.0,595967.0,93,232020,SAT,72.51973091795116,22,,,,
J120_60_2,vslw,600000.0,194131.0,89,72871,SAT,75.58634231482492,27,,,,
J120_60_3,vslw,600000.0,384571.0,100,105399,SAT,79.91256830601094,47,,,,
J120_60_4,vslw,600000.0,378931.0,116,110761,SAT,78.3020770316596,58,,,,
J120_60_5,vslw,600000.0,555777.0,116,122400,SAT,76.24464395021424,45,,,,
J120_60_6,vslw,600000.0,437380.0,116,94889,SAT,77.53293297171638,38,,,,
J120_60_7,vslw,600000.0,562674.0,107,145187,SAT,76.11295347201286,53,,,,
J120_60_8,vslw,600000.0,369448.0,106,135142,SAT,70.750266998932,40,,,,
J120_6_1,vslw,600000.0,10420.0,187,1968,SAT,66.17647058823529,61,132.0,144.0,,
J120_6_10,vslw,600000.0,133811.0,233,22135,SAT,71.33192696588347,138,156.0,172.0,,
J120_6_2,vslw,600000.0,528952.0,176,167842,SAT,69.5541958041958,86,125.0,135.0,,
J120_6_3,vslw,600000.0,130058.0,174,47121,SAT,71.05850060044605,100,135.0,135.0,135.0,-28.888888888888886
J120_6_4,vslw,600000.0,539006.0,196,145012,SAT,66.62887377173091,64,151.0,154.0,,
J120_6_5,vslw,600000.0,147976.0,159,41380,SAT,70.69370130479678,73,115.0,125.0,,
J120_6_6,vslw,600000.0,112089.0,214,27565,SAT,67.33568254941015,94,140.0,155.0,,
J120_6_7,vslw,600000.0,254743.0,215,56138,SAT,69.15503875968993,92,154.0,168.0,,
J120_6_8,vslw,600000.0,202287.0,192,50992,SAT,66.39344262295081,65,140.0,147.0,,
J120_6_9,vslw,600000.0,571778.0,204,139752,SAT,71.43841911764706,87,145.0,161.0,,
J120_7_1,vslw,600000.0,286058.0,128,135803,SAT,73.19388440860214,83,97.0,102.0,,
J120_7_10,vslw,600000.0,554174.0,140,198946,SAT,72.1875,84,110.0,118.0,,
J120_7_2,vslw,600000.0,114064.0,136,45328,SAT,72.41214667685256,79,113.0,114.0,,
J120_7_3,vslw,600000.0,444839.0,112,178649,SAT,73.87378246753246,65,97.0,100.0,,
J120_7_4,vslw,600000.0,150650.0,137,52534,SAT,69.9990760417629,60,103.0,112.0,,
J120_7_5,vslw,600000.0,346411.0,169,50843,SAT,72.59960552268244,103,123.0,131.0,,
J120_7_6,vslw,600000.0,590410.0,154,160934,SAT,70.35497835497836,67,115.0,124.0,,
J120_7_7,vslw,600000.0,542035.0,140,217069,SAT,71.87282229965157,74,112.0,118.0,,
J120_7_8,vslw,600000.0,472104.0,121,232597,SAT,74.2755518359661,76,91.0,97.0,,
J120_7_9,vslw,600000.0,357750.0,106,179613,SAT,74.58982772764561,64,84.0,89.0,,
J120_8_1,vslw,600000.0,429206.0,101,178385,SAT,72.58561921765947,53,95.0,95.0,95.0,-6.315789473684211
J120_8_10,vslw,600000.0,262046.0,104,107744,SAT,70.4326923076923,69,91.0,93.0,,
J120_8_2,vslw,600000.0,465328.0,115,195755,SAT,71.98160535117056,66,101.0,103.0,,
J120_8_3,vslw,600000.0,367518.0,107,155266,SAT,71.1952779144122,56,95.0,96.0,,
J120_8_4,vslw,600000.0,427044.0,112,189826,SAT,72.67120765832105,61,91.0,94.0,,
J120_8_5,vslw,600000.0,135448.0,122,46835,SAT,74.61689237348538,75,99.0,104.0,,
J120_8_6,vslw,600000.0,272019.0,95,120810,SAT,73.65384615384616,48,84.0,85.0,,
J120_8_7,vslw,600000.0,463063.0,100,231093,SAT,72.93805309734513,69,87.0,87.0,87.0,-14.942528735632186
J120_8_8,vslw,600000.0,507468.0,99,276000,SAT,69.27166400850612,61,87.0,87.0,87.0,-13.793103448275861
J120_8_9,vslw,600000.0,411997.0,108,205156,SAT,73.27044025157232,84,87.0,94.0,,
J120_9_1,vslw,600000.0,362830.0,90,183842,SAT,75.05464480874316,63,88.0,88.0,88.0,-2.272727272727273
J120_9_10,vslw,600000.0,575862.0,87,294990,SAT,74.53443820725296,66,84.0,84.0,84.0,-3.571428571428571
J120_9_4,vslw,600000.0,219563.0,94,111324,SAT,73.25752017608217,61,84.0,87.0,,
J120_9_6,vslw,600000.0,391161.0,103,172058,SAT,66.24647666771062,47,98.0,98.0,98.0,-5.1020408163265305
J30_13_1,vslw,600000.0,214344.0,62,290880,SAT,74.10517012814847,6,58.0,58.0,58.0,-6.896551724137931
J30_13_10,vslw,600000.0,27264.0,64,38874,SAT,67.8030303030303,4,64.0,64.0,64.0,0.0
J30_13_2,vslw,600000.0,574912.0,65,685081,SAT,74.54545454545455,5,62.0,62.0,62.0,-4.838709677419355
J30_13_3,vslw,600000.0,163243.0,78,136188,SAT,74.79967948717949,4,76.0,76.0,76.0,-2.631578947368421
J30_13_4,vslw,600000.0,143224.0,72,161081,SAT,74.5580808080808,7,72.0,72.0,72.0,0.0
J30_13_5,vslw,600000.0,350519.0,71,501441,SAT,72.5062704997106,5,67.0,67.0,67.0,-5.970149253731343
J30_13_6,vslw,600000.0,363768.0,67,398601,SAT,74.46766169154229,6,64.0,64.0,64.0,-4.6875
J30_13_7,vslw,600000.0,582891.0,80,477445,SAT,73.1628787878788,10,77.0,77.0,77.0,-3.896103896103896
J30_13_8,vslw,600000.0,186887.0,115,126864,SAT,63.02209550962223,3,106.0,106.0,106.0,-8.49056603773585
J30_13_9,vslw,600000.0,30897.0,72,34578,SAT,73.77946127946127,8,71.0,71.0,71.0,-1.4084507042253522
J30_14_2,vslw,600000.0,403243.0,53,519960,SAT,75.1500857632933,1,53.0,53.0,53.0,0.0
J30_14_3,vslw,600000.0,136631.0,59,218914,SAT,71.7000513610683,5,58.0,58.0,58.0,-1.7241379310344827
J30_14_7,vslw,600000.0,52800.0,50,92401,SAT,77.18446601941747,5,50.0,50.0,50.0,0.0
J30_14_9,vslw,600000.0,31243.0,46,67198,SAT,74.32932469935245,3,46.0,46.0,46.0,0.0
J30_15_5,vslw,600000.0,44584.0,58,41853,SAT,79.12798408488064,5,58.0,58.0,58.0,0.0
J30_21_9,vslw,600000.0,303430.0,68,482989,SAT,54.938956714761375,2,69.0,69.0,69.0,1.4492753623188406
J30_25_1,vslw,600000.0,165344.0,93,148222,SAT,56.07940446650124,7,93.0,93.0,93.0,0.0
J30_25_2,vslw,600000.0,63392.0,75,127922,SAT,61.64705882352941,0,75.0,75.0,75.0,0.0
J30_25_3,vslw,600000.0,336534.0,79,392385,SAT,62.60634986511724,6,76.0,76.0,76.0,-3.9473684210526314
J30_25_4,vslw,600000.0,406827.0,84,539187,SAT,58.90567765567766,6,81.0,81.0,81.0,-3.7037037037037033
J30_25_5,vslw,600000.0,109916.0,72,178099,SAT,61.83970856102003,3,72.0,72.0,72.0,0.0
J30_25_6,vslw,600000.0,436957.0,60,536947,SAT,71.43229166666667,6,58.0,58.0,58.0,-3.4482758620689653
J30_25_7,vslw,600000.0,520037.0,95,342691,SAT,59.75992613111727,8,95.0,95.0,95.0,0.0
J30_25_8,vslw,600000.0,531985.0,71,390356,SAT,72.1311475409836,6,69.0,69.0,69.0,-2.898550724637681
J30_25_9,vslw,600000.0,512931.0,83,507897,SAT,58.5360309161173,5,84.0,84.0,84.0,1.1904761904761905
J30_26_6,vslw,600000.0,194770.0,52,253588,SAT,62.30769230769231,3,53.0,53.0,53.0,1.8867924528301887
J30_29_2,vslw,600000.0,445859.0,93,413888,SAT,67.99795186891961,5,90.0,90.0,90.0,-3.3333333333333335
J30_29_3,vslw,600000.0,122116.0,81,155896,SAT,70.4291593180482,5,78.0,78.0,78.0,-3.8461538461538463
J30_29_4,vslw,600000.0,594640.0,108,514830,SAT,67.08173690932313,7,103.0,103.0,103.0,-4.854368932038835
J30_29_5,vslw,600000.0,559781.0,101,319826,SAT,73.4945625710112,8,98.0,98.0,98.0,-3.061224489795918
J30_29_6,vslw,600000.0,319553.0,98,320920,SAT,68.2079081632653,8,92.0,92.0,92.0,-6.521739130434782
J30_29_7,vslw,600000.0,316861.0,74,367543,SAT,71.22661122661123,2,73.0,73.0,73.0,-1.36986301369863
J30_29_8,vslw,600000.0,370629.0,82,366482,SAT,74.71659223634491,6,80.0,80.0,80.0,-2.5
J30_29_9,vslw,600000.0,307631.0,103,236244,SAT,69.19532664143492,8,97.0,97.0,97.0,-6.185567010309279
J30_30_10,vslw,600000.0,196278.0,52,348540,SAT,74.43223443223444,2,53.0,53.0,53.0,1.8867924528301887
J30_30_2,vslw,600000.0,34978.0,67,50270,SAT,70.11715615471032,5,68.0,68.0,68.0,1.4705882352941175
J30_30_7,vslw,600000.0,123633.0,68,105429,SAT,76.7156862745098,3,68.0,68.0,68.0,0.0
J30_30_8,vslw,600000.0,9613.0,45,18876,SAT,68.97777777777779,2,46.0,46.0,46.0,2.1739130434782608
J30_30_9,vslw,600000.0,78789.0,45,134962,SAT,74.15977961432507,3,46.0,46.0,46.0,2.1739130434782608
J30_37_1,vslw,600000.0,76237.0,79,142258,SAT,50.68159688412853,3,79.0,79.0,79.0,0.0
J30_37_7,vslw,600000.0,100305.0,94,220534,SAT,43.80114566284779,5,92.0,92.0,92.0,-2.1739130434782608
